date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:35	1272189/1272189	---M--	200	added ('OK')	image/jpeg	etag:%2213697d-5df6e54935831%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/publicacao-conversa46.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/publicacao-conversa46.jpg	(from http://localhost:81/0porcent0/archive/)
09:55:13	475202/475202	---M--	200	added ('OK')	image/jpeg	etag:%2274042-5df6e52516dad%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/conversa-2030.jpeg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/conversa-2030.jpg	(from http://localhost:81/0porcent0/archive/)
10:10:06	2023189/2023189	---M--	200	added ('OK')	image/jpeg	etag:%221edf15-5df6e5094466f%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/publicacao-conversa2-01-01.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/publicacao-conversa2-01-01.jpg	(from http://localhost:81/0porcent0/archive/)
10:10:06	23633/23633	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2009:10:06%20GMT	http://localhost:81/0porcent0/tag/online/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/tag/online/index.html	(from http://localhost:81/0porcent0/archive/)
10:13:09	1128189/1128189	---M--	200	added ('OK')	image/jpeg	etag:%221136fd-5df6e511fd601%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/publicacao-conversa2.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/publicacao-conversa2.jpg	(from http://localhost:81/0porcent0/archive/)
10:14:15	406117/406117	---M--	200	added ('OK')	image/jpeg	etag:%2263265-5e26a87c23ffc%22	http://localhost:81/0porcent0/wp-content/uploads/2022/06/talk_2.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/06/talk_2.jpg	(from http://localhost:81/0porcent0/archive/)
10:20:08	2182848/2182848	---M--	200	added ('OK')	image/jpeg	etag:%22214ec0-5df6e4ec2c42d%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/publicacao-apresentacao-01-01.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/publicacao-apresentacao-01-01.jpg	(from http://localhost:81/0porcent0/archive/)
10:24:36	1651109/1651109	---M--	200	added ('OK')	image/jpeg	etag:%221931a5-5df829145f0c8%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/0-capa.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/0-capa.jpg	(from http://localhost:81/0porcent0/archive/)
10:25:33	350910/350910	---M--	200	added ('OK')	image/jpeg	etag:%2255abe-5e26a8a33235f%22	http://localhost:81/0porcent0/wp-content/uploads/2022/06/talk_1.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/06/talk_1.jpg	(from http://localhost:81/0porcent0/archive/)
10:27:12	611327/611327	---M--	200	added ('OK')	image/png	etag:%22953ff-5e26a89cefdfe%22	http://localhost:81/0porcent0/wp-content/uploads/2022/06/talk_12.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/06/talk_12.png	(from http://localhost:81/0porcent0/archive/)
10:27:13	22120/22120	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2009:27:12%20GMT	http://localhost:81/0porcent0/category/zines/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/category/zines/index.html	(from http://localhost:81/0porcent0/archive/)
10:39:25	1930719/1930719	---M--	200	added ('OK')	image/png	etag:%221d75df-5df827563c887%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-5.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-5.png	(from http://localhost:81/0porcent0/archive/)
11:04:13	1626706/1626706	---M--	200	added ('OK')	image/png	etag:%2218d252-5df8279f8ad1a%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-3.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-3.png	(from http://localhost:81/0porcent0/archive/)
12:33:32	1482/1482	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:33:31%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/pages/99	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/pages/99.json	(from http://localhost:81/0porcent0/artists/)
12:33:33	2398/2398	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:33:32%20GMT	http://localhost:81/0porcent0/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A81%2F0porcent0%2Fartists%2F	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/oembed/1.0/embed1b8b.json	(from http://localhost:81/0porcent0/artists/)
12:33:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Jun%202022%2011:33:32%20GMT	http://localhost:81/0porcent0/?p=99	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/index5401.html	(from http://localhost:81/0porcent0/artists/)
12:33:33	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Jun%202022%2011:33:33%20GMT	http://localhost:81/0porcent0/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A81%2F0porcent0%2Fartists%2F&format=xml	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/oembed/1.0/embedda49	(from http://localhost:81/0porcent0/artists/)
12:33:34	621/621	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:33:34%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/categories/4	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/categories/4.json	(from http://localhost:81/0porcent0/category/talks/)
12:33:35	21784/21784	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/category/talks/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/category/talks/feed/index.html	(from http://localhost:81/0porcent0/category/talks/)
12:33:47	85586/85586	---M--	200	added ('OK')	image/png	etag:%2214e52-5deb946e73f09%22	http://localhost:81/0porcent0/wp-content/themes/0porcent0_template/images/tab-see-all-1.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/themes/0porcent0_template/images/tab-see-all-1.png	(from http://localhost:81/0porcent0/artists/)
12:33:47	84368/84368	---M--	200	added ('OK')	image/png	etag:%2214990-5deb91f38d0bf%22	http://localhost:81/0porcent0/wp-content/themes/0porcent0_template/images/tab-artists-2.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/themes/0porcent0_template/images/tab-artists-2.png	(from http://localhost:81/0porcent0/artists/)
12:33:47	635/635	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:33:47%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/tags/15	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/tags/15.json	(from http://localhost:81/0porcent0/tag/viana-do-castelo-pt/)
12:33:48	5989/5989	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/tag/viana-do-castelo-pt/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/tag/viana-do-castelo-pt/feed/index.html	(from http://localhost:81/0porcent0/tag/viana-do-castelo-pt/)
12:33:48	82723/82723	---M--	200	added ('OK')	image/png	etag:%2214323-5deb9169a4c01%22	http://localhost:81/0porcent0/wp-content/themes/0porcent0_template/images/tab-talks-2.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/themes/0porcent0_template/images/tab-talks-2.png	(from http://localhost:81/0porcent0/category/talks/)
12:33:49	605/605	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:33:48%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/tags/8	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/tags/8.json	(from http://localhost:81/0porcent0/tag/espinho-pt/)
12:33:50	4412/4412	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/tag/espinho-pt/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/tag/espinho-pt/feed/index.html	(from http://localhost:81/0porcent0/tag/espinho-pt/)
12:38:34	611/611	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:38:33%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/tags/9	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/tags/9.json	(from http://localhost:81/0porcent0/tag/rotterdam-nl/)
12:38:35	3292/3292	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/tag/rotterdam-nl/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/tag/rotterdam-nl/feed/index.html	(from http://localhost:81/0porcent0/tag/rotterdam-nl/)
12:40:16	3278807/3278807	UR-M--	200	added ('Partial%20Content')	image/png	etag:%223207d7-5df0cfb9b8119%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/talk-andaime4.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/talk-andaime4.png	(from http://localhost:81/0porcent0/archive/)
12:40:16	602/602	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:40:16%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/tags/10	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/tags/10.json	(from http://localhost:81/0porcent0/tag/porto-pt/)
12:40:17	5441/5441	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/tag/porto-pt/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/tag/porto-pt/feed/index.html	(from http://localhost:81/0porcent0/tag/porto-pt/)
12:41:30	2862143/2862143	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%222bac3f-5df82babef495%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/VID-20220319-WA0014.mp4	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/VID-20220319-WA0014.mp4	(from http://localhost:81/0porcent0/archive/)
12:42:39	594/594	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:42:39%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/tags/14	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/tags/14.json	(from http://localhost:81/0porcent0/tag/online/)
12:42:41	6126/6126	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/tag/online/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/tag/online/feed/index.html	(from http://localhost:81/0porcent0/tag/online/)
12:42:41	621/621	---M-Z	200	added ('OK')	application/json	date:Thu,%2030%20Jun%202022%2011:42:41%20GMT	http://localhost:81/0porcent0/wp-json/wp/v2/categories/3	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-json/wp/v2/categories/3.json	(from http://localhost:81/0porcent0/category/zines/)
12:42:42	4307/4307	---M-Z	200	added ('OK')	application/rss+xml	etag:%2262f85b56394bb65abadbd64ee4d544bb%22	http://localhost:81/0porcent0/category/zines/feed/	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/category/zines/feed/index.html	(from http://localhost:81/0porcent0/category/zines/)
12:42:55	83007/83007	---M--	200	added ('OK')	image/png	etag:%221443f-5deb918ab7473%22	http://localhost:81/0porcent0/wp-content/themes/0porcent0_template/images/tab-zines-2.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/themes/0porcent0_template/images/tab-zines-2.png	(from http://localhost:81/0porcent0/category/zines/)
12:49:50	56550087/56550087	UR-M--	200	added ('Partial%20Content')	video/quicktime	etag:%2235ee2c7-5e26a9881eb56%22	http://localhost:81/0porcent0/wp-content/uploads/2022/06/zine_0.mov	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/06/zine_0.qt	(from http://localhost:81/0porcent0/archive/)
12:49:55	3323073/3323073	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2232b4c1-5df8289a732cb%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-8.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-8.png	(from http://localhost:81/0porcent0/archive/)
12:53:25	6158358/6158358	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225df816-5df8276bccbed%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-5.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-5.jpg	(from http://localhost:81/0porcent0/archive/)
12:54:02	5914198/5914198	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225a3e56-5df827718b982%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-6.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-6.jpg	(from http://localhost:81/0porcent0/archive/)
12:57:45	2931846/2931846	UR-M--	200	added ('Partial%20Content')	image/png	etag:%222cbc86-5df82777ba327%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-4.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-4.png	(from http://localhost:81/0porcent0/archive/)
12:59:55	4161925/4161925	UR-M--	200	added ('Partial%20Content')	image/png	etag:%223f8185-5df0cfc148ce9%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/talk-andaime5.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/talk-andaime5.png	(from http://localhost:81/0porcent0/archive/)
13:03:55	4041106/4041106	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223da992-5df82b59473e4%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/IMG-1482.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/IMG-1482.jpg	(from http://localhost:81/0porcent0/archive/)
13:05:52	7010931/7010931	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226afa73-5df6e52e935d3%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/OPORCENT0-1-02.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/OPORCENT0-1-02.jpg	(from http://localhost:81/0porcent0/archive/)
13:06:41	6308472/6308472	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22604278-5df8275f2da49%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-4.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-4.jpg	(from http://localhost:81/0porcent0/archive/)
13:07:33	4117998/4117998	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223ed5ee-5df8278e69191%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-1.jpg	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-1.jpg	(from http://localhost:81/0porcent0/archive/)
13:08:06	4304643/4304643	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2241af03-5df827885ff3d%22	http://localhost:81/0porcent0/wp-content/uploads/2022/05/zine-0-1.png	C:/Users/Utilizador/Desktop/0porcent0-static-30-06/localhost_81/0porcent0/wp-content/uploads/2022/05/zine-0-1.png	(from http://localhost:81/0porcent0/archive/)
